prefix,route,channel,serviceType,leadTime,days
WF5,TKC01 Leeds,Merchant Channel,Two-person,5 working days,Tuesday|Wednesday|Friday
WF6,TKC01 Leeds,Merchant Channel,Two-person,5 working days,Tuesday|Wednesday|Friday
WF7,TKC01 Leeds,Merchant Channel,Two-person,5 working days,Tuesday|Wednesday|Friday
WF8,TKC01 Leeds,Merchant Channel,Two-person,5 working days,Tuesday|Wednesday|Friday
WF90,TKC01 Leeds,Merchant Channel,Two-person,5 working days,Tuesday|Wednesday|Friday
WN1,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN2,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN3,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN4,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN5,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN7,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Monday|Tuesday|Wednesday|Thursday|Friday
WN6,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WN8,TKC01 West Lancs,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WR1,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR10,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR11,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR12,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR13,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR14,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR15,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR2,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR3,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR4,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR5,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR6,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR7,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR8,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WR9,TKC19 South West O/N,Merchant Channel,Two-person,5 working days,Wednesday|Friday
WS10,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WS11,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS12,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS13,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS14,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS15,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS1,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS2,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS3,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS4,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS5,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS6,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS7,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS8,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WS9,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Tuesday|Thursday|Friday
WV1,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV10,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV11,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV12,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV13,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV14,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV15,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV16,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV2,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV3,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV4,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV5,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV6,TKC01 Birmingham West,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV7,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV8,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
WV9,TKC01 Birmingham North,Merchant Channel,Two-person,5 working days,Monday|Wednesday|Thursday
YO1,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO10,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO11,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO12,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO13,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO14,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO15,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO16,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO17,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO18,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO19,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO2,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO21,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO22,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO23,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO24,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO25,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO26,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO3,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO30,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO31,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO32,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO4,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO41,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO42,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO43,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO5,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO51,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO6,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO60,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO61,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO62,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO7,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO8,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO90,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO91,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
YO95,TKC01 York,Merchant Channel,Two-person,5 working days,Wednesday|Friday
ZE1,3PLCO,Merchant Channel,One-person,5 working days,Wednesday
ZE2,3PLCO,Merchant Channel,One-person,5 working days,Wednesday
ZE3,3PLCO,Merchant Channel,One-person,5 working days,Wednesday
AB10,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB11,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB12,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB13,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB14,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB15,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB16,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB21,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB22,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB23,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB24,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB25,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB30,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB31,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB32,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB33,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB34,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB35,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB36,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB37,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB38,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB39,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB41,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB42,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB43,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB44,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB45,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB51,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB52,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB53,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB54,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB55,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AB56,TKC01 Aberdeen O/N,Retail Channel,Two-person,21 working days,Wednesday
AL1,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL10,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL2,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL3,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL4,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL5,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL6,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL7,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL8,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
AL9,TKC25 London North West,Retail Channel,Two-person,21 working days,Monday|Wednesday
B20,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B21,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B62,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B63,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B64,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B65,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B66,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B67,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B68,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B69,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B70,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B71,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Wednesday|Thursday
B77,TKC01 Birmingham North,Retail Channel,Two-person,21 working days,Tuesday|Thursday|Friday
B78,TKC01 Birmingham North,Retail Channel,Two-person,21 working days,Tuesday|Thursday|Friday
B79,TKC01 Birmingham North,Retail Channel,Two-person,21 working days,Tuesday|Thursday|Friday
B1,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B10,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B11,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B12,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B13,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B14,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B15,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B16,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B17,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B18,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B19,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B2,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B22,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B23,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B24,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B25,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B26,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B27,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B28,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B29,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B3,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B30,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B31,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B32,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B33,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B34,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B35,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B36,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B37,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B38,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B4,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B40,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B42,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B43,TKC01 Birmingham West,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B44,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B45,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
B46,TKC01 Birmingham East,Retail Channel,Two-person,21 working days,Monday|Tuesday|Wednesday|Thursday|Friday
